"Codigo","department","municipality","com_name","id_unico","match_status","n_geo","canton_split_group"
"07110101054","Santa Cruz","Concepción","INTEGRACION AMAZONIA DEL NORTE","6824259740-D","unique",1,NA
"07110101060","Santa Cruz","Concepción","INTEGRACION","7374357843-D","unique",1,NA
"07110101061","Santa Cruz","Concepción","VILLA HERMOSA","6631615374-D","unique",1,NA
"07110101063","Santa Cruz","Concepción","PUERTO SAN PEDRO","6864346934-D","unique",1,NA
"07110101064","Santa Cruz","Concepción","EL B16","6049558377-D","unique",1,NA
"07110101066","Santa Cruz","Concepción","FELICIDAD","6112756962-D","unique",1,NA
"07110101069","Santa Cruz","Concepción","SAN JUAN DE LA BELLA","6090993156-D","unique",1,NA
"07110101071","Santa Cruz","Concepción","26 DE ENERO","7035162794-D","unique",1,NA
"07110101072","Santa Cruz","Concepción","AVAROA","7089801315-D","unique",1,NA
"07110101073","Santa Cruz","Concepción","CUATRO HERMANOS","7161509876-D","unique",1,NA
"07110101074","Santa Cruz","Concepción","VANDIOLA","7094275987-D","unique",1,NA
"07110101075","Santa Cruz","Concepción","CAMPESINA NUEVO AMANECER","6659598899-D","unique",1,NA
"07110101077","Santa Cruz","Concepción","UCAYALY","6413131287-D","unique",1,NA
"07110101078","Santa Cruz","Concepción","SAN JOSECITO","6453777084-D","unique",1,NA
"07110101080","Santa Cruz","Concepción","GUANTANAMO","6421487437-D","unique",1,NA
"07110102002","Santa Cruz","Concepción","MERCEDES","6079123610-D","unique",1,NA
"07110201001","Santa Cruz","San Javier","EL RECORTE","6324908317-D","unique",1,NA
"07110201003","Santa Cruz","San Javier","CAPRICORNIO","6321490329-D","unique",1,NA
"07110201004","Santa Cruz","San Javier","CACHUELA ESPAÑA","6096870299-D","unique",1,NA
"07110201005","Santa Cruz","San Javier","EL ESTRERO","6318333183-D","unique",1,NA
"07110201006","Santa Cruz","San Javier","CERRO CHIQUITANO","6209785173-D","unique",1,NA
"07110201007","Santa Cruz","San Javier","EL YESO","6299664476-D","unique",1,NA
"07110201008","Santa Cruz","San Javier","CORONACION","6119951777-D","unique",1,NA
"07110201009","Santa Cruz","San Javier","PIEDRAS NEGRAS","6317278266-D","unique",1,NA
"07110201011","Santa Cruz","San Javier","EL DIABLO","6385648201-D","unique",1,NA
"07110201013","Santa Cruz","San Javier","EL PANTANAL","6382959673-D","unique",1,NA
"07110201014","Santa Cruz","San Javier","PROPIEDAD BELIZAIDA","6326091898-D","unique",1,NA
"07110201021","Santa Cruz","San Javier","SAN RAMONCITO","6298442809-D","unique",1,NA
"07110201030","Santa Cruz","San Javier","SAN JAVIER (DISPERSO)","6292676270-D","unique",1,NA
"07110201049","Santa Cruz","San Javier","REMANSO","6108255754-D","unique",1,NA
"07110201059","Santa Cruz","San Javier","1 DE AGOSTO","6450073300-D","unique",1,NA
"07110201060","Santa Cruz","San Javier","21 DE JUNIO","6556286530-D","unique",1,NA
"07110201065","Santa Cruz","San Javier","EL RANCHO","6432514871-D","unique",1,NA
"07110201068","Santa Cruz","San Javier","LA SELVA","6562443908-D","unique",1,NA
"07110201070","Santa Cruz","San Javier","LOS AMIGOS","6518404707-D","unique",1,NA
"07110201072","Santa Cruz","San Javier","LOS TAJIBO","6415518435-D","unique",1,NA
"07110201075","Santa Cruz","San Javier","SAGRADO CORAZON MARIA","6228985007-D","unique",1,NA
"07110201078","Santa Cruz","San Javier","SAN JUAN DE LIMONES","6265321596-D","unique",1,NA
"07110201085","Santa Cruz","San Javier","TALCOSO","6435918270-D","unique",1,NA
"07110201088","Santa Cruz","San Javier","VILLA DOLLY","6222416921-D","unique",1,NA
"07110201089","Santa Cruz","San Javier","SAN EXPEDITO","6510303438-D","unique",1,NA
"07110201092","Santa Cruz","San Javier","PALMAR VERDE","6317286387-D","unique",1,NA
"07110201094","Santa Cruz","San Javier","SAN IGNACIO DE LOYOLA","6541373013-D","unique",1,NA
"07110201099","Santa Cruz","San Javier","ESTANCIA SANTA LUCIA","6303360689-D","unique",1,NA
"07110201100","Santa Cruz","San Javier","SAN BORJA","6217617976-D","unique",1,NA
"07110201101","Santa Cruz","San Javier","LA PRADERA","6224278735-D","unique",1,NA
"07110201102","Santa Cruz","San Javier","JESUS","6253391400-D","unique",1,NA
"07110201103","Santa Cruz","San Javier","BIBOSI","6256319969-D","unique",1,NA
"07110201105","Santa Cruz","San Javier","EL MAURI","6240543072-D","unique",1,NA
"07110201107","Santa Cruz","San Javier","13 DE MAYO","6472584236-D","unique",1,NA
"07110201108","Santa Cruz","San Javier","SAN ANDRES DE MONTE VERDE","6339107225-D","unique",1,NA
"07110201110","Santa Cruz","San Javier","INDIGENA CHIQUITANA","6219879770-D","unique",1,NA
"07110201111","Santa Cruz","San Javier","LAS GOTAS","6853816517-D","unique",1,NA
"07110201112","Santa Cruz","San Javier","AGUAS BELLAS","6326186008-D","unique",1,NA
"07110201113","Santa Cruz","San Javier","ASAUDITA","6315863206-D","unique",1,NA
"07110201114","Santa Cruz","San Javier","EDUARDO AÑEZ","6313747077-D","unique",1,NA
"07110201116","Santa Cruz","San Javier","LOS PENOCOS","6318755494-D","unique",1,NA
"07110201117","Santa Cruz","San Javier","LAS PALMERAS","6319026834-D","unique",1,NA
"07110201118","Santa Cruz","San Javier","LOS VIOLINES","6319254169-D","unique",1,NA
"07110201119","Santa Cruz","San Javier","M Y M","6317882691-D","unique",1,NA
"07110201120","Santa Cruz","San Javier","VITRIONES","6315009136-D","unique",1,NA
"07110201122","Santa Cruz","San Javier","LOS MONOS","6279734255-D","unique",1,NA
"07110201123","Santa Cruz","San Javier","RINCON CHAQUEÑO","6513756532-D","unique",1,NA
"07110201124","Santa Cruz","San Javier","CANTERA","6318322708-D","unique",1,NA
"07110201125","Santa Cruz","San Javier","PROPIEDAD LA ESPERANZA","6441881037-D","unique",1,NA
"07110201129","Santa Cruz","San Javier","EL REGRESO","6321264705-D","unique",1,NA
"07110201131","Santa Cruz","San Javier","PROPIEDAD LA CALUCHA","6324006239-D","unique",1,NA
"07110201132","Santa Cruz","San Javier","PUESTO NUEVO","6291938358-D","unique",1,NA
"07110201134","Santa Cruz","San Javier","TARTAGAL","6320787953-D","unique",1,NA
"07110201135","Santa Cruz","San Javier","NARANJITOS","6310175869-D","unique",1,NA
"07110201136","Santa Cruz","San Javier","COQUINA","6318548147-D","unique",1,NA
"07110201137","Santa Cruz","San Javier","EL CHORRO","6317647227-D","unique",1,NA
"07110201138","Santa Cruz","San Javier","EL MAOULO","6321238456-D","unique",1,NA
"07110201140","Santa Cruz","San Javier","HORIZONTE","6324946921-D","unique",1,NA
"07110201141","Santa Cruz","San Javier","LA CACHURRA","6331361668-D","unique",1,NA
"07110201142","Santa Cruz","San Javier","MARAQUETA","6333945457-D","unique",1,NA
"07110201143","Santa Cruz","San Javier","MEDIO ORIENTE","6324090296-D","unique",1,NA
"07110201144","Santa Cruz","San Javier","MOSCU","6338462085-D","unique",1,NA
"07110201145","Santa Cruz","San Javier","MUCHURU","6345581723-D","unique",1,NA
"07110201146","Santa Cruz","San Javier","PALO ALTO","6347388053-D","unique",1,NA
"07110201149","Santa Cruz","San Javier","TIERRA FERTIL","6329601836-D","unique",1,NA
"07110201150","Santa Cruz","San Javier","EL ENCANTO","6451822914-D","unique",1,NA
"07110201151","Santa Cruz","San Javier","LA LOCURA","6377024595-D","unique",1,NA
"07110201153","Santa Cruz","San Javier","SAN BLASS","6389208921-D","unique",1,NA
"07110201154","Santa Cruz","San Javier","VIRGEN DE URKUPIÑA","6342508277-D","unique",1,NA
"07110201155","Santa Cruz","San Javier","EL SIRARI","6409150102-D","unique",1,NA
"07110201156","Santa Cruz","San Javier","HACIENDA EL MOQUI","6346877685-D","unique",1,NA
"07110201157","Santa Cruz","San Javier","HACIENDA EL PALMARITO","6356740252-D","unique",1,NA
"07110201158","Santa Cruz","San Javier","MONTE REY","6351115068-D","unique",1,NA
"07110201160","Santa Cruz","San Javier","EL GUASO","6382233447-D","unique",1,NA
"07110201163","Santa Cruz","San Javier","PROPIEDAD VAINILLAS","6271110050-D","unique",1,NA
"07110201173","Santa Cruz","San Javier","TURUX NAPES","6507255743-D","unique",1,NA
"07110201175","Santa Cruz","San Javier","HACIENDA GUADALUPE","6395399067-D","unique",1,NA
"07110301001","Santa Cruz","San Ramón","SAN RAMON","6059171783-D","unique",1,NA
"07110301002","Santa Cruz","San Ramón","SANTA ROSA DE LA MINA","6110272688-D","unique",1,NA
"07110301004","Santa Cruz","San Ramón","5 DE MAYO","6104545376-D","unique",1,NA
"07110301007","Santa Cruz","San Ramón","VILLA BRASIL","6107417271-D","unique",1,NA
"07110301008","Santa Cruz","San Ramón","ALEMANA","6098977810-D","unique",1,NA
"07110301009","Santa Cruz","San Ramón","CAMPAMENTO MILITAR","6131620969-D","unique",1,NA
"07110301011","Santa Cruz","San Ramón","SAN RAMON (DISPERSO)","6058135758-D","unique",1,NA
"07110301013","Santa Cruz","San Ramón","EL PEJICHI","6045243162-D","unique",1,NA
"07110401001","Santa Cruz","San Julián","15 DE JUNIO - EL PORVENIR","5827264253-D","unique",1,NA
"07110401003","Santa Cruz","San Julián","BARTOLINA SISA","5880271337-D","unique",1,NA
"07110401007","Santa Cruz","San Julián","NUCLEO 25 B VILLA RESISTENCIA","5952995821-D","unique",1,NA
"07110401009","Santa Cruz","San Julián","NUCLEO 26 VILLA COTOCA","5983354311-D","unique",1,NA
"07110401010","Santa Cruz","San Julián","MENONITA LAS PALMAS","6037713754-D","unique",1,NA
"07110401012","Santa Cruz","San Julián","NUCLEO B9 VILLA NUEVA","5959646795-D","unique",1,NA
"07110401013","Santa Cruz","San Julián","YANAIGUA","5812797489-D","unique",1,NA
"07110401014","Santa Cruz","San Julián","LOS NADES NUCLEO 22","5937966762-D","unique",1,NA
"07110401015","Santa Cruz","San Julián","VILLA SOLEDAD","5948370970-D","unique",1,NA
"07110401017","Santa Cruz","San Julián","CURICHI","6020264778-D","unique",1,NA
"07110401019","Santa Cruz","San Julián","LIMONCITO 2B","5992902618-D","unique",1,NA
"07110401023","Santa Cruz","San Julián","ALIANZA DEL SUR NUCLEO 28A","5983235678-D","unique",1,NA
"07110401026","Santa Cruz","San Julián","ILLIMANI NUCLEO 29","6003237166-D","unique",1,NA
"07110401028","Santa Cruz","San Julián","LOS LAURELES","5790732028-D","unique",1,NA
"07110401032","Santa Cruz","San Julián","EL LIMONAL NUCLEO 32","6021203213-D","unique",1,NA
"07110401033","Santa Cruz","San Julián","NUCLEO 15 VILLA PAMPA","5934749412-D","unique",1,NA
"07110401034","Santa Cruz","San Julián","NUCLEO 30 SAGRADO CORAZON","6028413350-D","unique",1,NA
"07110401045","Santa Cruz","San Julián","TUPIZA NUCLEO 40","6070777998-D","unique",1,NA
"07110401059","Santa Cruz","San Julián","17 DE AGOSTO","5863792352-D","unique",1,NA
"07110401063","Santa Cruz","San Julián","2 DE MARZO","5769282939-D","unique",1,NA
"07110401070","Santa Cruz","San Julián","NUEVA JORDANIA NUCLEO 27","6006350191-D","unique",1,NA
"07110401076","Santa Cruz","San Julián","MEJILLONES","6013767383-D","unique",1,NA
"07110401078","Santa Cruz","San Julián","NUCLEO 4 TOTORA","5929173969-D","unique",1,NA
"07110401082","Santa Cruz","San Julián","NUEVA UNION","5915929227-D","unique",1,NA
"07110401089","Santa Cruz","San Julián","PUENTE TOPATER","5997132460-D","unique",1,NA
"07110401101","Santa Cruz","San Julián","AREA CINCO","5798580931-D","unique",1,NA
"07110401103","Santa Cruz","San Julián","LA ASUNTA","5950748897-D","unique",1,NA
"07110401104","Santa Cruz","San Julián","BARRIO LINDO SANTA FE","5872919353-D","unique",1,NA
"07110401107","Santa Cruz","San Julián","BERGEL","5821330157-D","unique",1,NA
"07110401108","Santa Cruz","San Julián","MONTE LIBANO","6093299809-D","unique",1,NA
"07110401109","Santa Cruz","San Julián","ÑANCAHUAZU","6105892685-D","unique",1,NA
"07110401110","Santa Cruz","San Julián","BERLIN LOS TRONCOS","5756196969-D","unique",1,NA
"07110401111","Santa Cruz","San Julián","EL ESPEJO","5921141327-D","unique",1,NA
"07110401112","Santa Cruz","San Julián","CAMPESINA MEDIA LUNA","5975478769-D","unique",1,NA
"07110401113","Santa Cruz","San Julián","NUCLEO 6 GUALBERTO VILLARROEL","6030527213-D","unique",1,NA
