mesa_code,mesa_number,registered,country_code,country_name,dept_code,dept_name,prov_code,prov_name,mun_code,mun_name,localidad_code,localidad_name,recinto_code,recinto_name,PDC,LIBRE,valid_votes,blank_votes,null_votes,votes_cast
5014091,5,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,172,U. E. Charcas,160,19,179,3,15,197
5014101,6,101,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,172,U. E. Charcas,58,15,73,1,5,79
5014111,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,31150,U. E. Pastor Sainz,160,28,188,5,16,209
5014121,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,31150,U. E. Pastor Sainz,110,46,156,7,20,183
5014131,3,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,31150,U. E. Pastor Sainz,125,50,175,5,26,206
5014141,4,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,31150,U. E. Pastor Sainz,141,33,174,5,27,206
5014151,5,34,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,31150,U. E. Pastor Sainz,23,1,24,0,6,30
5014161,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1602,Quinamara,173,Esc. Quinamara,156,16,172,6,23,201
5014171,2,75,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1602,Quinamara,173,Esc. Quinamara,51,4,55,1,7,63
5014181,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1603,Huancarani,174,U. E. San Marcos  B,141,10,151,8,41,200
5014191,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1603,Huancarani,174,U. E. San Marcos  B,160,9,169,4,18,191
5014201,3,130,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1603,Huancarani,174,U. E. San Marcos  B,98,2,100,1,12,113
5014211,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1604,Moscari,175,Esc. Moscari,126,21,147,9,37,193
5014221,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1604,Moscari,175,Esc. Moscari,123,16,139,10,34,183
5014231,3,44,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1604,Moscari,175,Esc. Moscari,19,8,27,1,2,30
5014241,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1605,Micani,176,U. E. San Francisco de Asís de Micani,117,18,135,10,52,197
5014251,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1605,Micani,176,U. E. San Francisco de Asís de Micani,161,17,178,2,37,217
5014261,3,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1605,Micani,176,U. E. San Francisco de Asís de Micani,112,19,131,16,49,196
5014271,4,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1605,Micani,176,U. E. San Francisco de Asís de Micani,146,18,164,7,44,215
5014281,5,117,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1605,Micani,176,U. E. San Francisco de Asís de Micani,56,10,66,7,34,107
5014291,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1606,Toracari,177,Esc. Toracari,137,13,150,8,36,194
5014301,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1606,Toracari,177,Esc. Toracari,131,14,145,10,41,196
5014311,3,203,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1606,Toracari,177,Esc. Toracari,111,17,128,6,32,166
5014321,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1607,Ñequeta,178,Esc. Ñequeta,169,10,179,6,24,209
5014331,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1607,Ñequeta,178,Esc. Ñequeta,147,33,180,5,31,216
5014341,3,171,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1607,Ñequeta,178,Esc. Ñequeta,122,5,127,0,22,149
5014351,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,162,12,174,5,27,206
5014361,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,169,15,184,4,27,215
5014371,3,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,181,10,191,3,25,219
5014381,4,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,167,13,180,4,34,218
5014391,5,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,178,11,189,1,28,218
5014401,6,255,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,183,12,195,2,38,235
5014411,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1609,Esquencachi,180,Esc. Seccional Eskencachi,153,17,170,11,31,212
5014421,2,157,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1609,Esquencachi,180,Esc. Seccional Eskencachi,108,14,122,4,19,145
5014431,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1610,Zapacari,181,U. E. Zapacari,163,17,180,4,22,206
5014441,2,35,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,1610,Zapacari,181,U. E. Zapacari,27,2,29,1,4,34
5014451,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,3640,Cota Cota,1,U. E. Huancarani,166,17,183,9,26,218
5014461,2,105,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,3640,Cota Cota,1,U. E. Huancarani,67,7,74,1,21,96
5014471,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,3940,Ipote,1,Esc. Ipote,215,0,215,1,16,232
5014481,2,29,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,3940,Ipote,1,Esc. Ipote,26,0,26,1,2,29
5014491,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,3941,Arakani,1,Esc. Arakani,136,14,150,11,45,206
5014501,2,72,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,3941,Arakani,1,Esc. Arakani,58,1,59,0,13,72
5014511,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,3942,Martin Cala,1,U. E. Duraznillo,216,0,216,1,3,220
5014521,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,3942,Martin Cala,1,U. E. Duraznillo,207,0,207,0,8,215
5014531,3,76,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,3942,Martin Cala,1,U. E. Duraznillo,70,0,70,0,0,70
5014541,1,143,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,3943,Viscachani,1,Esc. Sora Sora,117,5,122,0,12,134
5014551,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4058,Banduriri,25389,Nucleo Educativo Banduriri,169,12,181,1,24,206
5014561,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4058,Banduriri,25389,Nucleo Educativo Banduriri,172,5,177,3,32,212
5014571,3,27,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4058,Banduriri,25389,Nucleo Educativo Banduriri,22,2,24,0,0,24
5014581,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4084,Suicoma,25490,U.E. Suycoma,188,6,194,2,14,210
5014591,2,200,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4084,Suicoma,25490,U.E. Suycoma,136,15,151,2,18,171
5014601,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4170,Sacana,25563,U.E. Sacana,139,17,156,9,52,217
5014611,2,176,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4170,Sacana,25563,U.E. Sacana,116,7,123,5,32,160
5014621,1,142,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4191,Llallaguani,25636,U.E. Hayra Kasa,109,1,110,0,12,122
5014631,1,151,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4257,Chirocarí,25941,U. E. Chirocarí,113,6,119,1,14,134
5014641,1,250,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4399,Jatun Jila,26133,U.E. Jatun Jila,170,11,181,14,31,226
5014651,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4400,Huaraca,26134,U.E. Zenobio Gallardo,162,17,179,5,39,223
5014661,2,104,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4400,Huaraca,26134,U.E. Zenobio Gallardo,66,9,75,2,18,95
5014671,1,173,32,BOLIVIA,5,Potosí,5,Chárcas,1,San Pedro,4401,Poetera,26135,U.E. Poetera,146,3,149,3,19,171
5014681,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,153,38,191,9,12,212
5014691,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,160,22,182,5,23,210
5014701,3,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,165,20,185,5,21,211
5014711,4,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,166,26,192,3,17,212
5014721,5,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,146,25,171,4,21,196
5014731,6,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,149,31,180,5,18,203
5014741,7,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,145,29,174,4,24,202
5014751,8,58,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,41,8,49,0,3,52
5014761,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1612,Julo,183,U.E. Julio Grande,165,15,180,3,28,211
5014771,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1612,Julo,183,U.E. Julio Grande,160,15,175,0,27,202
5014781,3,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1612,Julo,183,U.E. Julio Grande,162,20,182,1,25,208
5014791,4,160,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1612,Julo,183,U.E. Julio Grande,106,7,113,2,13,128
5014801,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1613,Añahuani,184,U. E. Añahuani,141,18,159,4,49,212
5014811,2,143,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1613,Añahuani,184,U. E. Añahuani,85,8,93,6,23,122
5014821,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1614,Carasi,185,U. E. Carasi,150,21,171,2,34,207
5014831,2,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1614,Carasi,185,U. E. Carasi,144,20,164,2,32,198
5014841,3,61,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1614,Carasi,185,U. E. Carasi,36,10,46,0,3,49
5014851,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1616,Yambata,187,U. E. Yambata,151,10,161,1,33,195
5014861,2,46,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1616,Yambata,187,U. E. Yambata,29,2,31,0,10,41
5014871,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1617,Tambo Khasa,188,U. E. Tambo K'Asa,194,5,199,4,19,222
5014881,2,109,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,1617,Tambo Khasa,188,U. E. Tambo K'Asa,86,8,94,0,6,100
5014891,1,240,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,3476,Palla Palla,1,U. E. Palla Palla,140,11,151,1,33,185
5014901,2,227,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,3476,Palla Palla,1,U. E. Palla Palla,135,15,150,1,30,181
5014911,1,219,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,3641,Pocosuco,1,U. E. Poco Suco,176,4,180,5,20,205
5014921,1,183,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,4099,Vaqueria,25508,U.E. Vaqueria,131,12,143,2,36,181
5014931,1,113,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,4192,Rodeo,25637,Salón Comunal,50,26,76,0,20,96
5014941,1,100,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,4258,Layme Cotani,25942,U. E. Layme Cotani,63,10,73,1,21,95
5014951,1,139,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,4259,Quirusillani,25943,U. E. Quirusillani,112,4,116,1,20,137
5014961,1,94,32,BOLIVIA,5,Potosí,5,Chárcas,2,Toro Toro,4483,Pampajasi,32094,U.E. Simón Bolívar de Pampajasi,69,11,80,0,9,89
5014971,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,136,44,180,4,22,206
5014981,2,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,141,43,184,3,15,202
5014991,3,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,125,62,187,3,12,202
5015001,4,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,137,63,200,0,12,212
5015011,5,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,126,66,192,0,10,202
5015021,6,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,144,51,195,3,19,217
5015031,7,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,152,38,190,4,17,211
5015041,8,41,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,25,10,35,2,2,39
5015051,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,152,53,205,0,10,215
5015061,2,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,135,52,187,3,12,202
5015071,3,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,121,72,193,3,15,211
5015081,4,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,140,54,194,2,16,212
5015091,5,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,114,71,185,5,13,203
5015101,6,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,137,48,185,4,11,200
5015111,7,223,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,116,50,166,4,20,190
5015121,1,211,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1619,Checochi,192,U.E. San Pedro de Checochi,153,16,169,2,5,176
5015131,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1620,Ck ara Ck ara,194,U.E. Mariscal Sucre,155,24,179,0,19,198
5015141,2,227,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1620,Ck ara Ck ara,194,U.E. Mariscal Sucre,135,13,148,2,21,171
5015151,1,195,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1621,Tumusla,195,U.E. 2 de Abril,114,40,154,3,7,164
5015161,1,246,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1622,Vichacla,196,U.E. Villa Imperial de Vichacla,158,31,189,2,15,206
5015171,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1623,Tocla Rancho,490,U.E. Santiago Wright,147,36,183,3,19,205
5015181,2,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1623,Tocla Rancho,490,U.E. Santiago Wright,154,37,191,2,7,200
5015191,3,26,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1623,Tocla Rancho,490,U.E. Santiago Wright,9,1,10,0,5,15
5015201,1,127,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1624,Pampa Grande,198,U.E. Pampa Grande I,80,23,103,1,7,111
5015211,1,86,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1625,La Carreta,25452,U.E. El Rancho,56,5,61,0,4,65
5015221,1,176,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1626,Chati,200,U.E. Chati,106,29,135,2,15,152
5015231,1,185,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1627,Mocko Pata,201,U.E. Mocko Pata,124,16,140,8,16,164
5015241,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1628,Tasna Rosario,202,U.E. Carlos Medinaceli De Tasna Rosario,150,34,184,8,24,216
5015251,2,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1628,Tasna Rosario,202,U.E. Carlos Medinaceli De Tasna Rosario,155,46,201,6,16,223
5015261,3,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1628,Tasna Rosario,202,U.E. Carlos Medinaceli De Tasna Rosario,152,49,201,8,9,218
5015271,4,116,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1628,Tasna Rosario,202,U.E. Carlos Medinaceli De Tasna Rosario,78,17,95,2,7,104
5015281,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1629,Buen Retiro,203,U.E. Jose Alonzo De Ibañez,158,50,208,1,9,218
5015291,2,103,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1629,Buen Retiro,203,U.E. Jose Alonzo De Ibañez,73,18,91,2,6,99
5015301,1,217,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1630,Cornaca,204,U.E. Cornaca,151,23,174,1,9,184
5015311,1,42,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1631,Quechisla,205,U.E. Quechisla,28,5,33,3,1,37
5015321,1,50,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1633,Cerro Colorado,206,U.E. Cerro Colorado,41,1,42,0,0,42
5015331,1,102,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1634,Mormorque,207,U.E. San Lorenzo,67,5,72,2,8,82
5015341,1,104,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1637,Vicchoca,208,U.E. Chui Chui,62,17,79,0,2,81
5015351,1,134,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1638,Laytapi,209,U.E. Laytapi,94,8,102,7,17,126
5015361,1,156,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1639,Ramadas,210,U.E. Ramadas,103,30,133,9,7,149
5015371,1,168,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1640,Villa Concepción,211,U.E. Villa Concepcion,117,36,153,1,9,163
5015381,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1645,Sagrario,218,U.E. Pedro Domingo Murillo De Sagrario,198,13,211,3,9,223
5015391,2,162,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,1645,Sagrario,218,U.E. Pedro Domingo Murillo De Sagrario,116,16,132,2,10,144
5015401,1,81,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2662,El Manzanal(Ayataqui),213,U.E. El Manzanal,46,10,56,1,5,62
5015411,1,254,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2663,Ascanty,214,U.E. Ascanty,170,8,178,9,20,207
5015421,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2664,Cotagaita (Cotagaitilla),191,U.E. Cotagaitilla,164,26,190,2,12,204
5015431,2,40,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2664,Cotagaita (Cotagaitilla),191,U.E. Cotagaitilla,22,3,25,0,7,32
5015441,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2742,Toropalca,491,U.E. Simon Bolivar A de Toropalca,137,30,167,0,14,181
5015451,2,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2742,Toropalca,491,U.E. Simon Bolivar A de Toropalca,135,27,162,2,15,179
5015461,3,155,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2742,Toropalca,491,U.E. Simon Bolivar A de Toropalca,89,16,105,3,8,116
5015471,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2835,Totora I,474,U.E. El Porvenir A De Totora I,167,13,180,3,26,209
5015481,2,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2835,Totora I,474,U.E. El Porvenir A De Totora I,168,12,180,0,19,199
5015491,3,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2835,Totora I,474,U.E. El Porvenir A De Totora I,155,19,174,10,21,205
5015501,4,133,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2835,Totora I,474,U.E. El Porvenir A De Totora I,102,4,106,0,9,115
5015511,1,131,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,2911,Uru Palca,501,U.E. Martin Primero De Urupalca,97,8,105,2,4,111
5015521,1,232,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,3038,Tablaya Chica,525,U.E. 6 de Junio,146,16,162,5,21,188
5015531,1,91,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,3157,Tapchiquira,557,U.E. Tapchiquira,50,10,60,1,9,70
5015541,1,94,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,3158,San Jorge,558,U.E. Elizardo Perez de San Jorge,61,6,67,2,7,76
5015551,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,3328,Thapi Bajo,1,U.E. Villa San Lorenzo,188,14,202,2,18,222
5015561,1,208,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,3391,Collpa Uno,1,U.E. Collpa Uno,155,6,161,26,21,208
5015571,1,246,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,3502,Cazon,1,U.E. Tupac Katari,177,10,187,5,17,209
5015581,1,118,32,BOLIVIA,5,Potosí,6,Nor Chichas,1,Cotagaita,4188,Calila,25633,U.E. Pedro Domingo Murillo de Calila,72,12,84,0,6,90
5015591,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,130,44,174,1,12,187
5015601,2,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,133,39,172,0,13,185
5015611,3,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,132,42,174,1,11,186
5015621,4,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,134,43,177,2,13,192
5015631,5,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,147,36,183,2,7,192
5015641,6,144,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,74,40,114,0,9,123
5015651,1,149,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1643,Ayoma Baja,489,U.E. Ayoma Baja,94,10,104,6,12,122
5015661,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1644,Calcha,217,U.E. Calcha,131,28,159,6,12,177
5015671,2,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1644,Calcha,217,U.E. Calcha,126,43,169,2,16,187
5015681,1,74,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1646,Ara,219,U.E. Ara,44,7,51,2,1,54
5015691,1,150,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1647,Ari Palca,220,U.E. Primo Martinez,86,36,122,2,3,127
5015701,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1648,Yawisla,222,U.E. Juan Pellegrini,147,23,170,1,10,181
5015711,2,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1648,Yawisla,222,U.E. Juan Pellegrini,140,17,157,5,10,172
5015721,3,84,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,1648,Yawisla,222,U.E. Juan Pellegrini,57,8,65,1,4,70
5015731,1,52,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,2665,Pulaxi,221,U.E. Pulaxi,23,10,33,5,1,39
5015741,1,201,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,3086,Estumilla,526,U.E. Estumilla,144,13,157,3,18,178
5015751,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,3155,Tusquiña,560,U.E. San Miguel de Tusquiña,180,21,201,0,7,208
5015761,2,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,3155,Tusquiña,560,U.E. San Miguel de Tusquiña,184,16,200,1,12,213
5015771,3,75,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,3155,Tusquiña,560,U.E. San Miguel de Tusquiña,52,6,58,1,10,69
5015781,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,3156,Peckajsi,559,U.E. Manuel Mora De Peckajsi,163,13,176,3,12,191
5015791,2,93,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,3156,Peckajsi,559,U.E. Manuel Mora De Peckajsi,68,5,73,2,3,78
5015801,1,240,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,3218,Calvi,581,U.E. Fray Angello Stellini de Calvi,177,12,189,1,8,198
5015811,2,161,32,BOLIVIA,5,Potosí,6,Nor Chichas,2,Vitiche,3218,Calvi,581,U.E. Fray Angello Stellini de Calvi,123,5,128,1,8,137
